date,semester,rank,team,acronym,total.points,previous.points,diff.points
1997,1,53,Lithuania,LTU,44,45,-1
1997,1,56,China PR,CHN,43,43,0
1997,1,56,IR Iran,IRN,43,43,0
1997,1,56,Nigeria,NGA,43,44,-1
1997,1,59,Angola,ANG,42,41,1
1997,1,59,Algeria,ALG,42,42,0
1997,1,59,Gabon,GAB,42,41,1
1997,1,59,Zimbabwe,ZIM,42,41,1
1997,1,63,Switzerland,SUI,41,42,-1
1997,1,63,Guinea,GUI,41,42,-1
1997,1,65,Senegal,SEN,40,39,1
1997,1,65,United Arab Emirates,UAE,40,40,0
1997,1,65,Thailand,THA,40,41,-1
1997,1,68,Finland,FIN,39,40,-1
1997,1,68,Northern Ireland,NIR,39,39,0
1997,1,68,Mali,MLI,39,38,1
1997,1,71,Hungary,HUN,38,38,0
1997,1,71,Mozambique,MOZ,38,34,4
1997,1,71,El Salvador,SLV,38,37,1
1997,1,71,Trinidad and Tobago,TRI,38,41,-3
1997,1,75,Latvia,LVA,37,36,1
1997,1,75,Iraq,IRQ,37,36,1
1997,1,77,Togo,TOG,36,36,0
1997,1,78,FYR Macedonia,MKD,35,35,0
1997,1,78,Zaire,ZAI,35,36,-1
1997,1,78,Namibia,NAM,35,32,3
1997,1,78,Qatar,QAT,35,35,0
1997,1,82,Oman,OMA,34,30,4
1997,1,82,Uzbekistan,UZB,34,32,2
1997,1,82,Cyprus,CYP,34,34,0
1997,1,82,Uganda,UGA,34,33,1
1997,1,82,Sierra Leone,SLE,34,34,0
1997,1,87,Iceland,ISL,33,34,-1
1997,1,87,Malawi,MWI,33,33,0
1997,1,87,Malaysia,MAS,33,33,0
1997,1,87,Wales,WAL,33,33,0
1997,1,87,Lebanon,LBN,33,33,0
1997,1,87,Slovenia,SVN,33,33,0
1997,1,93,Guatemala,GUA,32,32,0
1997,1,93,Liberia,LBR,32,32,0
1997,1,93,Sudan,SDN,32,32,0
1997,1,93,Tanzania,TAN,32,29,3
1997,1,97,Congo,CGO,31,32,-1
1997,1,97,Cuba,CUB,31,31,0
1997,1,97,Georgia,GEO,31,31,0
1997,1,97,Estonia,EST,31,29,2
1997,1,101,Syria,SYR,29,27,2
1997,1,102,Kenya,KEN,28,28,0
1997,1,102,Belarus,BLR,28,28,0
1997,1,104,Burkina Faso,BFA,27,28,-1
1997,1,105,Panama,PAN,26,26,0
1997,1,105,Venezuela,VEN,26,25,1
1997,1,105,Indonesia,IDN,26,26,0
1997,1,105,Armenia,ARM,26,26,0
1997,1,109,Singapore,SGP,25,28,-3
1997,1,109,Vietnam,VIE,25,25,0
1997,1,109,Barbados,BRB,25,25,0
1997,1,112,Bahrain,BHR,24,24,0
1997,1,112,New Zealand,NZL,24,22,2
1997,1,114,Tajikistan,TJK,23,19,4
1997,1,114,Bosnia and Herzegovina,BIH,23,23,0
1997,1,114,India,IND,23,23,0
1997,1,114,St. Vincent and the Grenadines,VIN,23,24,-1
1997,1,118,Ethiopia,ETH,22,23,-1
1997,1,118,Myanmar,MYA,22,25,-3
1997,1,118,Grenada,GRN,22,22,0
1997,1,121,Albania,ALB,21,21,0
1997,1,121,Kazakhstan,KAZ,21,17,4
1997,1,121,Malta,MLT,21,21,0
1997,1,124,Moldova,MDA,20,20,0
1997,1,124,Azerbaijan,AZE,20,20,0
1997,1,124,Faroe Islands,FRO,20,20,0
1997,1,127,Hong Kong,HKG,19,19,0
1997,1,127,Yemen,YEM,19,17,2
1997,1,127,Mauritania,MTN,19,19,0
1997,1,130,Benin,BEN,18,18,0
1997,1,130,Turkmenistan,TKM,18,18,0
1997,1,130,Haiti,HAI,18,18,0
1997,1,130,Luxembourg,LUX,18,18,0
1997,1,134,Solomon Islands,SOL,17,14,3
1997,1,134,Jordan,JOR,17,17,0
1997,1,136,St. Kitts and Nevis,SKN,16,17,-1
1997,1,136,Sri Lanka,SRI,16,17,-1
1997,1,136,Bangladesh,BAN,16,16,0
1997,1,136,Dominica,DMA,16,16,0
1997,1,136,Kyrgyz Republic,KGZ,16,12,4
1997,1,141,St. Lucia,LCA,15,15,0
1997,1,142,Gambia,GAM,14,14,0
1997,1,142,Fiji,FIJ,14,8,6
1997,1,144,Dominican Republic,DOM,13,14,-1
1997,1,144,Niger,NIG,13,14,-1
1997,1,146,Suriname,SUR,12,12,0
1997,1,146,Guinea-Bissau,GNB,12,12,0
1997,1,148,Mauritius,MRI,11,10,1
1997,1,149,Burundi,BDI,10,12,-2
1997,1,150,Nepal,NEP,9,9,0
1997,1,150,Laos,LAO,9,9,0
1997,1,150,Chinese Taipei,TPE,9,9,0
1997,1,150,Botswana,BOT,9,7,2
1997,1,150,Lesotho,LES,9,9,0
1997,1,155,Korea DPR,PRK,8,9,-1
1997,1,155,Cayman Islands,CAY,8,8,0
1997,1,155,Macau,MAC,8,4,4
1997,1,155,Antigua and Barbuda,ATG,8,8,0
1997,1,155,Tahiti,TAH,8,5,3
1997,1,155,Madagascar,MAD,8,10,-2
1997,1,161,Puerto Rico,PUR,7,8,-1
1997,1,161,Liechtenstein,LIE,7,7,0
1997,1,161,Papua New Guinea,PNG,7,7,0
1997,1,164,Guyana,GUY,6,6,0
1997,1,164,Cape Verde Islands,CPV,6,6,0
1997,1,164,San Marino,SMR,6,6,0
1997,1,164,Rwanda,RWA,6,6,0
1997,1,164,Bermuda,BER,6,6,0
1997,1,164,Eswatini,SWZ,6,6,0
1997,1,164,Tonga,TGA,6,6,0
1997,1,171,Philippines,PHI,5,5,0
1997,1,171,Pakistan,PAK,5,4,1
1997,1,173,Aruba,ARU,4,4,0
1997,1,173,Brunei Darussalam,BRU,4,4,0
1997,1,175,Belize,BLZ,3,3,0
1997,1,175,Seychelles,SEY,3,3,0
1997,1,175,British Virgin Islands,VGB,3,3,0
1997,1,175,Samoa,SAM,3,3,0
1997,1,179,Nicaragua,NCA,2,2,0
1997,1,179,Cambodia,CAM,2,2,0
1997,1,179,Maldives,MDV,2,3,-1
1997,1,179,Vanuatu,VAN,2,2,0
1997,1,179,Somalia,SOM,2,2,0
1997,1,179,Andorra,AND,2,0,2
1997,1,185,Central African Republic,CTA,1,1,0
1997,1,185,Libya,LBY,1,1,0
1997,1,187,Djibouti,DJI,0,0,0
1997,1,187,Anguilla,AIA,0,0,0
1997,1,187,Chad,CHA,0,0,0
1997,1,187,Guam,GUM,0,0,0
1997,1,187,Cook Islands,COK,0,0,0
1996,2,2,Germany,GER,64,64,0
1996,2,3,France,FRA,61,61,0
1996,2,3,Colombia,COL,61,60,1
1996,2,3,Czech Republic,CZE,61,61,0
1996,2,3,Denmark,DEN,61,61,0
1996,2,3,Russia,RUS,61,61,0
1996,2,8,Spain,ESP,60,59,1
1996,2,8,Netherlands,NED,60,59,1
1996,2,10,Italy,ITA,59,59,0
1996,2,11,Mexico,MEX,57,57,0
1996,2,12,England,ENG,56,56,0
1996,2,12,Portugal,POR,56,56,0
1996,2,12,Norway,NOR,56,56,0
1996,2,12,Bulgaria,BUL,56,54,2
1996,2,12,Romania,ROU,56,53,3
1996,2,12,Sweden,SWE,56,56,0
1996,2,18,USA,USA,55,54,1
1996,2,19,South Africa,RSA,54,53,1
1996,2,19,Zambia,ZAM,54,53,1
1996,2,21,Japan,JPN,53,52,1
1996,2,21,Argentina,ARG,53,53,0
1996,2,23,Tunisia,TUN,52,52,0
1996,2,24,Croatia,CRO,51,51,0
1996,2,24,Ghana,GHA,51,51,0
1996,2,26,Chile,CHI,50,50,0
1996,2,26,Morocco,MAR,50,50,0
1996,2,26,Egypt,EGY,50,50,0
1996,2,29,Scotland,SCO,49,49,0
1996,2,29,Slovakia,SVK,49,48,1
1996,2,31,Turkey,TUR,48,47,1
1996,2,31,Jamaica,JAM,48,46,2
1996,2,33,Ecuador,ECU,47,46,1
1996,2,34,Austria,AUT,46,46,0
1996,2,34,Greece,GRE,46,46,0
1996,2,34,Republic of Ireland,IRL,46,47,-1
1996,2,34,Saudi Arabia,KSA,46,45,1
1996,2,34,Paraguay,PAR,46,45,1
1996,2,39,Bolivia,BOL,45,45,0
1996,2,39,Canada,CAN,45,43,2
1996,2,39,Trinidad and Tobago,TRI,45,45,0
1996,2,42,Belgium,BEL,44,44,0
1996,2,42,Uruguay,URU,44,40,4
1996,2,42,Korea Republic,KOR,44,43,1
1996,2,42,Honduras,HON,44,43,1
1996,2,42,Gabon,GAB,44,42,2
1996,2,42,Switzerland,SUI,44,44,0
1996,2,48,Lithuania,LTU,43,43,0
1996,2,48,Algeria,ALG,43,43,0
1996,2,48,Australia,AUS,43,43,0
1996,2,48,Côte d'Ivoire,CIV,43,47,-4
1996,2,52,Israel,ISR,42,40,2
1996,2,53,Poland,POL,41,41,0
1996,2,54,Peru,PER,40,41,-1
1996,2,54,Yugoslavia,YUG,40,38,2
1996,2,54,Cameroon,CMR,40,43,-3
1996,2,57,Thailand,THA,39,39,0
1996,2,58,Senegal,SEN,38,39,-1
1996,2,59,Ukraine,UKR,37,37,0
1996,2,59,Iceland,ISL,37,37,0
1996,2,59,United Arab Emirates,UAE,37,35,2
1996,2,59,Kuwait,KUW,37,33,4
1996,2,59,Nigeria,NGA,37,37,0
1996,2,59,Northern Ireland,NIR,37,34,3
1996,2,65,El Salvador,SLV,36,35,1
1996,2,65,Zaire,ZAI,36,36,0
1996,2,65,Mali,MLI,36,35,1
1996,2,65,Cuba,CUB,36,36,0
1996,2,69,Qatar,QAT,35,36,-1
1996,2,69,Angola,ANG,35,35,0
1996,2,69,Zimbabwe,ZIM,35,37,-2
1996,2,69,Costa Rica,CRC,35,32,3
1996,2,69,Guinea,GUI,35,34,1
1996,2,74,Sudan,SDN,34,32,2
1996,2,74,Hungary,HUN,34,34,0
1996,2,74,China PR,CHN,34,33,1
1996,2,74,Slovenia,SVN,34,35,-1
1996,2,74,Cyprus,CYP,34,34,0
1996,2,74,Finland,FIN,34,33,1
1996,2,80,Wales,WAL,33,32,1
1996,2,80,Uganda,UGA,33,27,6
1996,2,80,Latvia,LVA,33,33,0
1996,2,80,IR Iran,IRN,33,33,0
1996,2,80,Sierra Leone,SLE,33,36,-3
1996,2,80,Mozambique,MOZ,33,33,0
1996,2,86,FYR Macedonia,MKD,32,29,3
1996,2,86,Togo,TOG,32,32,0
1996,2,88,Malawi,MWI,30,30,0
1996,2,88,Tanzania,TAN,30,31,-1
1996,2,90,Belarus,BLR,29,29,0
1996,2,90,Oman,OMA,29,30,-1
1996,2,92,Singapore,SGP,28,28,0
1996,2,92,St. Vincent and the Grenadines,VIN,28,28,0
1996,2,92,Liberia,LBR,28,28,0
1996,2,92,Georgia,GEO,28,27,1
1996,2,96,Malaysia,MAS,27,28,-1
1996,2,96,Lebanon,LBN,27,26,1
1996,2,96,Iraq,IRQ,27,18,9
1996,2,96,Vietnam,VIE,27,25,2
1996,2,100,Congo,CGO,26,26,0
1996,2,100,Panama,PAN,26,23,3
1996,2,100,Estonia,EST,26,25,1
1996,2,100,Namibia,NAM,26,26,0
1996,2,100,Myanmar,MYA,26,26,0
1996,2,100,Guatemala,GUA,26,22,4
1996,2,106,Armenia,ARM,24,24,0
1996,2,107,Burkina Faso,BFA,23,23,0
1996,2,107,Ethiopia,ETH,23,25,-2
1996,2,107,Uzbekistan,UZB,23,20,3
1996,2,107,Barbados,BRB,23,23,0
1996,2,107,Venezuela,VEN,23,23,0
1996,2,107,Kenya,KEN,23,24,-1
1996,2,113,Mauritania,MTN,22,24,-2
1996,2,113,Haiti,HAI,22,22,0
1996,2,113,Syria,SYR,22,20,2
1996,2,116,Albania,ALB,21,22,-1
1996,2,116,Moldova,MDA,21,21,0
1996,2,116,Bahrain,BHR,21,22,-1
1996,2,116,Indonesia,IDN,21,21,0
1996,2,116,India,IND,21,23,-2
1996,2,121,St. Kitts and Nevis,SKN,20,20,0
1996,2,121,Malta,MLT,20,19,1
1996,2,123,Luxembourg,LUX,19,19,0
1996,2,123,Hong Kong,HKG,19,19,0
1996,2,123,Azerbaijan,AZE,19,19,0
1996,2,126,Sri Lanka,SRI,18,18,0
1996,2,126,Grenada,GRN,18,18,0
1996,2,126,Gambia,GAM,18,19,-1
1996,2,129,Niger,NIG,17,17,0
1996,2,129,Dominican Republic,DOM,17,17,0
1996,2,129,Suriname,SUR,17,17,0
1996,2,132,New Zealand,NZL,16,15,1
1996,2,132,Guinea-Bissau,GNB,16,18,-2
1996,2,132,St. Lucia,LCA,16,16,0
1996,2,135,Faroe Islands,FRO,15,15,0
1996,2,136,Bangladesh,BAN,14,16,-2
1996,2,136,Burundi,BDI,14,14,0
1996,2,138,Dominica,DMA,12,12,0
1996,2,138,Yemen,YEM,12,12,0
1996,2,140,Madagascar,MAD,11,12,-1
1996,2,140,Turkmenistan,TKM,11,11,0
1996,2,140,Benin,BEN,11,11,0
1996,2,143,Korea DPR,PRK,10,11,-1
1996,2,143,Antigua and Barbuda,ATG,10,10,0
1996,2,143,Jordan,JOR,10,10,0
1996,2,143,Laos,LAO,10,11,-1
1996,2,147,Cayman Islands,CAY,9,9,0
1996,2,147,Puerto Rico,PUR,9,9,0
1996,2,147,Mauritius,MRI,9,9,0
1996,2,147,Nepal,NEP,9,9,0
1996,2,151,Bosnia and Herzegovina,BIH,8,8,0
1996,2,151,Guyana,GUY,8,8,0
1996,2,153,Liechtenstein,LIE,7,7,0
1996,2,153,Cape Verde Islands,CPV,7,8,-1
1996,2,153,Kazakhstan,KAZ,7,6,1
1996,2,153,Fiji,FIJ,7,7,0
1996,2,153,Tahiti,TAH,7,7,0
1996,2,158,Rwanda,RWA,6,5,1
1996,2,158,Eswatini,SWZ,6,7,-1
1996,2,158,Botswana,BOT,6,6,0
1996,2,158,Lesotho,LES,6,6,0
1996,2,158,Tajikistan,TJK,6,6,0
1996,2,158,Tonga,TGA,6,3,3
1996,2,158,San Marino,SMR,6,6,0
1996,2,165,Philippines,PHI,5,5,0
1996,2,165,Bermuda,BER,5,5,0
1996,2,165,Kyrgyz Republic,KGZ,5,5,0
1996,2,168,Papua New Guinea,PNG,4,4,0
1996,2,168,Brunei Darussalam,BRU,4,4,0
1996,2,168,Solomon Islands,SOL,4,4,0
1996,2,168,Macau,MAC,4,4,0
1996,2,168,Pakistan,PAK,4,4,0
1996,2,173,Chinese Taipei,TPE,3,3,0
1996,2,173,Seychelles,SEY,3,3,0
1996,2,173,Maldives,MDV,3,3,0
1996,2,173,Samoa,SAM,3,3,0
1996,2,177,Somalia,SOM,2,2,0
1996,2,177,Nicaragua,NCA,2,2,0
1996,2,177,Vanuatu,VAN,2,2,0
1996,2,180,Aruba,ARU,1,1,0
1996,2,180,Belize,BLZ,1,1,0
1996,2,180,Central African Republic,CTA,1,1,0
1996,2,183,Libya,LBY,0,0,0
1996,2,183,Djibouti,DJI,0,0,0
1996,2,183,Cambodia,CAM,0,0,0
1996,2,183,Andorra,AND,0,0,0
1996,2,183,Chad,CHA,0,0,0
1996,2,183,Cook Islands,COK,0,0,0
1996,2,183,Guam,GUM,0,0,0
1996,1,1,Brazil,BRA,69,69,0
1996,1,2,Germany,GER,64,63,1
1996,1,3,France,FRA,61,58,3
1996,1,4,Czech Republic,CZE,60,55,5
1996,1,4,Italy,ITA,60,57,3
1996,1,4,Netherlands,NED,60,54,6
1996,1,4,Sweden,SWE,60,59,1
1996,1,8,Spain,ESP,59,58,1
1996,1,8,Russia,RUS,59,60,-1
1996,1,10,Denmark,DEN,56,55,1
1996,1,10,Portugal,POR,56,51,5
1996,1,10,Colombia,COL,56,56,0
1996,1,13,England,ENG,55,49,6
1996,1,14,Mexico,MEX,54,54,0
1996,1,14,Argentina,ARG,54,57,-3
1996,1,16,Zambia,ZAM,53,53,0
1996,1,16,USA,USA,53,53,0
1996,1,18,South Africa,RSA,52,51,1
1996,1,18,Bulgaria,BUL,52,47,5
1996,1,18,Ghana,GHA,52,52,0
1996,1,21,Tunisia,TUN,51,50,1
1996,1,21,Croatia,CRO,51,48,3
1996,1,21,Romania,ROU,51,52,-1
1996,1,24,Norway,NOR,50,51,-1
1996,1,24,Japan,JPN,50,48,2
1996,1,24,Switzerland,SUI,50,50,0
1996,1,27,Egypt,EGY,49,48,1
1996,1,28,Côte d'Ivoire,CIV,48,49,-1
1996,1,29,Chile,CHI,47,46,1
1996,1,30,Scotland,SCO,46,46,0
1996,1,30,Turkey,TUR,46,46,0
1996,1,30,Ecuador,ECU,46,43,3
1996,1,33,Morocco,MAR,45,46,-1
1996,1,33,Trinidad and Tobago,TRI,45,38,7
1996,1,33,Greece,GRE,45,45,0
1996,1,33,Bolivia,BOL,45,44,1
1996,1,37,Slovakia,SVK,44,43,1
1996,1,37,Uruguay,URU,44,46,-2
1996,1,37,Cameroon,CMR,44,45,-1
1996,1,40,Republic of Ireland,IRL,43,40,3
1996,1,40,Saudi Arabia,KSA,43,44,-1
1996,1,42,Austria,AUT,42,42,0
1996,1,42,Belgium,BEL,42,42,0
1996,1,44,Algeria,ALG,41,40,1
1996,1,44,Jamaica,JAM,41,39,2
1996,1,46,Gabon,GAB,40,38,2
1996,1,46,Nigeria,NGA,40,41,-1
1996,1,46,Israel,ISR,40,40,0
1996,1,49,Honduras,HON,39,37,2
1996,1,50,Poland,POL,38,41,-3
1996,1,51,Senegal,SEN,37,36,1
1996,1,52,Iceland,ISL,36,37,-1
1996,1,52,Korea Republic,KOR,36,38,-2
1996,1,52,China PR,CHN,36,37,-1
1996,1,52,Slovenia,SVN,36,36,0
1996,1,52,Sierra Leone,SLE,36,37,-1
1996,1,52,IR Iran,IRN,36,15,21
1996,1,52,Zaire,ZAI,36,32,4
1996,1,52,Australia,AUS,36,38,-2
1996,1,52,Northern Ireland,NIR,36,34,2
1996,1,61,Thailand,THA,35,34,1
1996,1,61,Yugoslavia,YUG,35,29,6
1996,1,61,Paraguay,PAR,35,33,2
1996,1,64,Cuba,CUB,34,27,7
1996,1,64,Lithuania,LTU,34,36,-2
1996,1,64,Zimbabwe,ZIM,34,31,3
1996,1,64,United Arab Emirates,UAE,34,32,2
1996,1,68,Tanzania,TAN,33,29,4
1996,1,68,Mali,MLI,33,33,0
1996,1,68,Wales,WAL,33,30,3
1996,1,71,Angola,ANG,32,26,6
1996,1,71,Canada,CAN,32,33,-1
1996,1,71,Finland,FIN,32,35,-3
1996,1,71,Kuwait,KUW,32,31,1
1996,1,75,Guinea,GUI,31,28,3
1996,1,75,El Salvador,SLV,31,31,0
1996,1,75,Latvia,LVA,31,33,-2
1996,1,75,Peru,PER,31,29,2
1996,1,79,Mozambique,MOZ,30,29,1
1996,1,79,Oman,OMA,30,19,11
1996,1,81,Cyprus,CYP,29,29,0
1996,1,81,St. Vincent and the Grenadines,VIN,29,27,2
1996,1,81,Ukraine,UKR,29,30,-1
1996,1,84,FYR Macedonia,MKD,28,26,2
1996,1,84,Georgia,GEO,28,29,-1
1996,1,86,Qatar,QAT,27,27,0
1996,1,87,Hungary,HUN,26,27,-1
1996,1,87,Liberia,LBR,26,24,2
1996,1,87,Lebanon,LBN,26,22,4
1996,1,87,Uganda,UGA,26,26,0
1996,1,87,Sudan,SDN,26,21,5
1996,1,92,Belarus,BLR,25,25,0
1996,1,92,Costa Rica,CRC,25,26,-1
1996,1,92,Burkina Faso,BFA,25,18,7
1996,1,92,Mauritania,MTN,25,23,2
1996,1,92,Kenya,KEN,25,19,6
1996,1,97,Togo,TOG,23,18,5
1996,1,97,Barbados,BRB,23,17,6
1996,1,97,Singapore,SGP,23,20,3
1996,1,100,Malawi,MWI,22,17,5
1996,1,100,Uzbekistan,UZB,22,20,2
1996,1,100,Albania,ALB,22,23,-1
1996,1,100,Congo,CGO,22,15,7
1996,1,104,Haiti,HAI,21,11,10
1996,1,104,Malaysia,MAS,21,21,0
1996,1,104,Ethiopia,ETH,21,21,0
1996,1,104,Malta,MLT,21,21,0
1996,1,108,Guatemala,GUA,20,20,0
1996,1,108,Gambia,GAM,20,15,5
1996,1,108,Namibia,NAM,20,14,6
1996,1,108,Myanmar,MYA,20,20,0
1996,1,112,India,IND,19,20,-1
1996,1,112,Niger,NIG,19,19,0
1996,1,112,Luxembourg,LUX,19,20,-1
1996,1,112,Moldova,MDA,19,18,1
1996,1,112,Hong Kong,HKG,19,19,0
1996,1,112,Guinea-Bissau,GNB,19,15,4
1996,1,112,St. Kitts and Nevis,SKN,19,11,8
1996,1,112,Armenia,ARM,19,15,4
1996,1,120,Suriname,SUR,18,12,6
1996,1,120,Panama,PAN,18,12,6
1996,1,120,Grenada,GRN,18,14,4
1996,1,120,Bahrain,BHR,18,18,0
1996,1,120,Estonia,EST,18,16,2
1996,1,125,Venezuela,VEN,17,15,2
1996,1,125,Bangladesh,BAN,17,17,0
1996,1,125,Dominican Republic,DOM,17,16,1
1996,1,128,Indonesia,IDN,16,16,0
1996,1,128,St. Lucia,LCA,16,12,4
1996,1,130,Vietnam,VIE,15,15,0
1996,1,130,Burundi,BDI,15,7,8
1996,1,130,Azerbaijan,AZE,15,13,2
1996,1,133,New Zealand,NZL,14,17,-3
1996,1,133,Faroe Islands,FRO,14,15,-1
1996,1,133,Sri Lanka,SRI,14,9,5
1996,1,133,Yemen,YEM,14,14,0
1996,1,133,Madagascar,MAD,14,10,4
1996,1,138,Korea DPR,PRK,13,13,0
1996,1,138,Iraq,IRQ,13,13,0
1996,1,140,Dominica,DMA,12,11,1
1996,1,140,Turkmenistan,TKM,12,12,0
1996,1,142,Syria,SYR,11,9,2
1996,1,142,Antigua and Barbuda,ATG,11,11,0
1996,1,142,Cayman Islands,CAY,11,11,0
1996,1,145,Puerto Rico,PUR,10,11,-1
1996,1,146,Nepal,NEP,9,9,0
1996,1,146,Cape Verde Islands,CPV,9,9,0
1996,1,148,Fiji,FIJ,8,8,0
1996,1,148,Guyana,GUY,8,5,3
1996,1,148,Tahiti,TAH,8,6,2
1996,1,148,Jordan,JOR,8,8,0
1996,1,148,Eswatini,SWZ,8,7,1
1996,1,153,Mauritius,MRI,7,6,1
1996,1,153,Laos,LAO,7,7,0
1996,1,153,Bermuda,BER,7,7,0
1996,1,156,Kazakhstan,KAZ,6,4,2
1996,1,156,San Marino,SMR,6,6,0
1996,1,156,Lesotho,LES,6,7,-1
1996,1,156,Liechtenstein,LIE,6,6,0
1996,1,156,Tajikistan,TJK,6,6,0
1996,1,161,Kyrgyz Republic,KGZ,5,5,0
1996,1,161,Botswana,BOT,5,6,-1
1996,1,163,Rwanda,RWA,4,2,2
1996,1,163,Benin,BEN,4,4,0
1996,1,163,Macau,MAC,4,4,0
1996,1,163,Pakistan,PAK,4,4,0
1996,1,167,Maldives,MDV,2,2,0
1996,1,167,Somalia,SOM,2,2,0
1996,1,167,Philippines,PHI,2,2,0
1996,1,167,Bosnia and Herzegovina,BIH,2,2,0
1996,1,167,Nicaragua,NCA,2,2,0
1996,1,167,Brunei Darussalam,BRU,2,2,0
1996,1,173,Aruba,ARU,1,1,0
1996,1,173,Solomon Islands,SOL,1,1,0
1996,1,173,Belize,BLZ,1,1,0
1996,1,176,Libya,LBY,0,0,0
1996,1,176,Seychelles,SEY,0,0,0
1996,1,176,Djibouti,DJI,0,0,0
1996,1,176,Chinese Taipei,TPE,0,0,0
1996,1,176,Vanuatu,VAN,0,0,0
1996,1,176,Chad,CHA,0,0,0
1996,1,176,Cambodia,CAM,0,0,0
1995,2,2,Germany,GER,62,62,0
1995,2,3,Italy,ITA,61,61,0
1995,2,4,Spain,ESP,59,61,-2
1995,2,4,Russia,RUS,59,58,1
1995,2,6,Netherlands,NED,57,56,1
1995,2,6,Argentina,ARG,57,57,0
1995,2,6,France,FRA,57,56,1
1995,2,9,Denmark,DEN,56,56,0
1995,2,9,Norway,NOR,56,58,-2
1995,2,11,Romania,ROU,55,55,0
1995,2,11,Mexico,MEX,55,55,0
1995,2,11,Sweden,SWE,55,55,0
1995,2,14,Czech Republic,CZE,53,53,0
1995,2,14,Colombia,COL,53,53,0
1995,2,14,Portugal,POR,53,54,-1
1995,2,14,Bulgaria,BUL,53,54,-1
1995,2,18,Switzerland,SUI,52,54,-2
1995,2,19,USA,USA,51,51,0
1995,2,20,Côte d'Ivoire,CIV,49,46,3
1995,2,20,England,ENG,49,50,-1
1995,2,22,Tunisia,TUN,48,48,0
1995,2,22,Egypt,EGY,48,47,1
1995,2,22,Belgium,BEL,48,47,1
1995,2,22,Zambia,ZAM,48,45,3
1995,2,22,Scotland,SCO,48,47,1
1995,2,27,Nigeria,NGA,47,47,0
1995,2,27,Republic of Ireland,IRL,47,50,-3
1995,2,27,Ghana,GHA,47,46,1
1995,2,30,Turkey,TUR,46,45,1
1995,2,31,Japan,JPN,45,45,0
1995,2,31,Uruguay,URU,45,46,-1
1995,2,33,Poland,POL,44,45,-1
1995,2,33,Greece,GRE,44,46,-2
1995,2,33,Slovakia,SVK,44,44,0
1995,2,36,Chile,CHI,42,42,0
1995,2,36,Cameroon,CMR,42,39,3
1995,2,38,Morocco,MAR,41,42,-1
1995,2,38,Austria,AUT,41,41,0
1995,2,38,South Africa,RSA,41,34,7
1995,2,41,Croatia,CRO,40,41,-1
1995,2,41,Israel,ISR,40,41,-1
1995,2,43,Lithuania,LTU,39,39,0
1995,2,43,Finland,FIN,39,41,-2
1995,2,43,Northern Ireland,NIR,39,39,0
1995,2,46,Korea Republic,KOR,38,39,-1
1995,2,46,Senegal,SEN,38,36,2
1995,2,46,Algeria,ALG,38,38,0
1995,2,46,Honduras,HON,38,30,8
1995,2,46,Iceland,ISL,38,38,0
1995,2,46,Australia,AUS,38,38,0
1995,2,46,Mali,MLI,38,37,1
1995,2,53,Bolivia,BOL,37,37,0
1995,2,53,Saudi Arabia,KSA,37,40,-3
1995,2,53,Ecuador,ECU,37,35,2
1995,2,53,Jamaica,JAM,37,37,0
1995,2,53,Trinidad and Tobago,TRI,37,35,2
1995,2,58,Sierra Leone,SLE,36,31,5
1995,2,58,Zimbabwe,ZIM,36,33,3
1995,2,58,Latvia,LVA,36,36,0
1995,2,61,Wales,WAL,34,35,-1
1995,2,61,Hungary,HUN,34,33,1
1995,2,63,Guinea,GUI,33,35,-2
1995,2,64,Paraguay,PAR,32,33,-1
1995,2,64,Canada,CAN,32,33,-1
1995,2,64,China PR,CHN,32,32,0
1995,2,64,Gabon,GAB,32,32,0
1995,2,64,Zaire,ZAI,32,32,0
1995,2,64,Peru,PER,32,32,0
1995,2,70,Tanzania,TAN,31,30,1
1995,2,71,Ukraine,UKR,30,30,0
1995,2,71,Slovenia,SVN,30,30,0
1995,2,71,Cyprus,CYP,30,30,0
1995,2,74,Uganda,UGA,29,30,-1
1995,2,75,United Arab Emirates,UAE,28,30,-2
1995,2,75,Mozambique,MOZ,28,28,0
1995,2,77,Thailand,THA,27,18,9
1995,2,77,Costa Rica,CRC,27,29,-2
1995,2,77,Georgia,GEO,27,28,-1
1995,2,77,Angola,ANG,27,27,0
1995,2,81,Yugoslavia,YUG,26,25,1
1995,2,81,El Salvador,SLV,26,18,8
1995,2,83,Qatar,QAT,25,25,0
1995,2,84,Kuwait,KUW,24,24,0
1995,2,84,Mauritania,MTN,24,20,4
1995,2,84,Sudan,SDN,24,24,0
1995,2,84,Liberia,LBR,24,23,1
1995,2,84,Belarus,BLR,24,23,1
1995,2,89,Malawi,MWI,23,23,0
1995,2,89,Malta,MLT,23,22,1
1995,2,91,Albania,ALB,22,23,-1
1995,2,91,Togo,TOG,22,23,-1
1995,2,91,Niger,NIG,22,22,0
1995,2,91,FYR Macedonia,MKD,22,22,0
1995,2,91,St. Vincent and the Grenadines,VIN,22,22,0
1995,2,96,Cuba,CUB,21,21,0
1995,2,96,Uzbekistan,UZB,21,21,0
1995,2,96,Oman,OMA,21,21,0
1995,2,96,Bahrain,BHR,21,21,0
1995,2,100,Luxembourg,LUX,20,20,0
1995,2,101,Burkina Faso,BFA,19,19,0
